ap ,id    ,date    ,hjd          ,ra       ,dec      ,v     ,bv    ,teff  ,feh   ,feh_err,logg  ,logg_err,vsini ,vsini_err,rv        ,rve    ,fwhm      ,ccph  ,instr 
26,110001,20150309,2457090.6866,88.092918,32.691971,14.691,0.636,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,8.6552,1.19,82.35,0.78,hydraN
57,110002,20110408,2455659.63083,5.872084,32.69727,14.564,0.412,7588,-1.145,0.091,3.383,0.141,133.68,0.18,-5.567,17.139,118.31,0.5564,chelle
77,110003,20080130,2454495.62534,88.125145,32.688335,14.688,0.603,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-221.1653,7.71,38.73,0.07,hydraN
30,110003,20080222,2454518.59808,88.125145,32.688335,14.688,0.603,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,8.9145,7.53,101.18,0.38,hydraN
7,110003,20080321,2454546.61952,88.125145,32.688335,14.688,0.603,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,19.2251,6.341,135.34,0.52,hydraN
99,110003,20081012,2454751.98724,88.125145,32.688335,14.688,0.603,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-1.4605,7.129,148.9,0.6,hydraN
26,110003,20090312,2454902.74044,88.125145,32.688335,14.688,0.603,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,17.844,100.754,331.49,0.17,hydraN
77,110003,20091225,2455190.69799,88.125145,32.688335,14.688,0.603,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,12.6778,59.007,561.3,0.59,hydraN
77,110003,20100305,2455260.63893,88.125145,32.688335,14.688,0.603,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,3.9826,4.026,120.61,0.51,hydraN
86,110003,20101120,2455520.99097,5.87501,32.68833,14.688,0.603,6855,-0.797,0.046,3.92,0.083,117.7,0.2,9.215,12.63,99.94,0.734,chelle
24,110003,20110223,2455615.65734,88.125145,32.688335,14.688,0.603,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,10.9338,11.722,175.11,0.61,hydraN
15,110003,20110319,2455639.66024,88.125145,32.688335,14.688,0.603,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,19.7896,9.157,87.88,0.45,hydraN
86,110003,20110408,2455659.67921,5.87501,32.68833,14.688,0.603,6855,-1.555,0.037,2.274,0.17,109.12,1.24,15.247,19.614,87.08,0.4521,chelle
15,110003,20121210,2456271.89222,88.125145,32.688335,14.688,0.603,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,15.3297,13.826,481.8,0.61,hydraN
60,110003,20140220,2456708.78003,88.125145,32.688335,14.688,0.603,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,13.7709,16.515,423.4,0.64,hydraN
24,110003,20150205,2457058.82018,88.125145,32.688335,14.688,0.603,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,15.6372,5.346,132.23,0.62,hydraN
26,110004,20080224,2454520.59666,88.156799,32.671665,14.761,0.621,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,8.7331,0.949,45.98,0.78,hydraN
16,110004,20090113,2454844.64143,88.156799,32.671665,14.761,0.621,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,9.4628,1.106,46.64,0.68,hydraN
23,110004,20090213,2454875.74666,88.156799,32.671665,14.761,0.621,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.9726,1.241,51.51,0.88,hydraN
43,110004,20101226,2455556.76196,88.156799,32.671665,14.761,0.621,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,9.279,2.21,47.38,0.82,hydraN
194,110004,20110206,2455598.61712,5.87712,32.671665,14.761,0.621,6766,-0.467,0.065,3.671,0.103,24.99,0.04,9.025,1.326,22,0.8371,chelle
77,110004,20131223,2456649.75103,88.156799,32.671665,14.761,0.621,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,9.222,0.752,47.27,0.88,hydraN
68,110005,20110408,2455659.63083,5.875033,32.67852,14.934,0.899,5634,0.059,0.042,4.709,0.146,19.44,1.47,61.262,20.406,6.675,0.7257,chelle
52,110006,20080322,2454547.62171,88.109627,32.686279,14.832,0.673,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,20.5535,1.071,32.51,0.83,hydraN
37,110006,20090115,2454846.70022,88.109627,32.686279,14.832,0.673,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,20.9611,0.506,22.58,0.62,hydraN
24,110006,20100305,2455260.63893,88.109627,32.686279,14.832,0.673,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,20.8811,0.581,34.75,0.9,hydraN
23,110006,20120131,2455957.75165,88.109627,32.686279,14.832,0.673,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,21.214,0.502,35.99,0.93,hydraN
88,110007,20080322,2454547.62171,88.092979,32.679474,14.884,0.626,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-15.5266,0.675,31.88,0.79,hydraN
77,110007,20090116,2454847.69614,88.092979,32.679474,14.884,0.626,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-14.7041,0.501,21.58,0.68,hydraN
26,110007,20091227,2455192.81748,88.092979,32.679474,14.884,0.626,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-15.575,1.094,36.91,0.86,hydraN
77,110007,20101226,2455556.76196,88.092979,32.679474,14.884,0.626,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-14.6173,1.234,34.62,0.84,hydraN
171,110007,20110207,2455599.61531,5.872866,32.67948,14.884,0.626,6742,-0.486,0.062,3.969,0.107,9.51,0.05,-14.6417,0.343,11.59,0.8923,chelle
24,110010,20080224,2454520.59666,88.14695,32.693481,15.024,0.638,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,16.8493,7.945,109.27,0.54,hydraN
57,110010,20090108,2454839.62128,88.14695,32.693481,15.024,0.638,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,19.7002,5.687,201.79,0.64,hydraN
77,110010,20090314,2454904.66208,88.14695,32.693481,15.024,0.638,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,19.7386,5.689,98.22,0.61,hydraN
62,110010,20120131,2455957.62683,88.14695,32.693481,15.024,0.638,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,18.7707,2.151,90.42,0.76,hydraN
55,110012,20080323,2454548.61608,88.10463,32.688183,15.28,0.736,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-13.3934,0.647,32.08,0.89,hydraN
76,110012,20081123,2454793.91468,5.873642,32.688179,15.28,0.736,6248,-0.26,0.046,3.77,0.11,6,0.1,-13.136,0.376,9.7,0.8087,chelle
36,110012,20090116,2454847.69614,88.10463,32.688183,15.28,0.736,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-12.6844,0.356,21.54,0.78,hydraN
30,110012,20090213,2454875.74666,88.10463,32.688183,15.28,0.736,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-13.8761,1.841,38.27,0.83,hydraN
26,110013,20080222,2454518.59808,88.163261,32.705677,15.381,0.705,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,8.0002,1.722,44.64,0.7,hydraN
84,110013,20081123,2454793.91468,5.877551,32.705685,15.381,0.705,6379,-0.196,0.04,4.332,0.084,24.44,0.1,7.598,1.289,25.2,0.8121,chelle
51,110013,20090113,2454844.64143,88.163261,32.705677,15.381,0.705,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,9.4527,1.33,60.36,0.65,hydraN
74,110013,20090213,2454875.69127,5.877551,32.705685,15.381,0.705,6379,-0.119,0.035,4.358,0.081,26.94,0.04,8.276,1.068,26.68,0.8982,chelle
26,110013,20090213,2454875.74666,88.163261,32.705677,15.381,0.705,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.2984,3.532,54.1,0.76,hydraN
81,110014,20080323,2454548.61608,88.166626,32.708,15.422,0.702,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.9183,1.532,54.39,0.74,hydraN
202,110014,20081125,2454795.68654,5.877775,32.707996,15.422,0.702,6392,-0.134,0.04,4.582,0.09,31.95,0.09,8.154,1.986,33.92,0.8199,chelle
26,110014,20090314,2454904.66208,88.166626,32.708,15.422,0.702,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,8.0901,4.784,55.85,0.47,hydraN
26,110017,20071221,2454455.69525,88.14608,32.682999,15.791,0.846,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,6.6018,0.467,35.75,0.88,hydraN
110,110017,20080228,2454524.68765,5.876406,32.682991,15.791,0.846,5820,-0.076,0.047,4.408,0.095,12.73,0.06,7.617,0.66,17.02,0.8961,chelle
110,110017,20080301,2454526.70915,5.876406,32.682991,15.791,0.846,5820,-0.164,0.048,4.247,0.106,11.97,0.02,8.119,0.895,15.74,0.7671,chelle
191,110017,20081125,2454795.68654,5.876406,32.682991,15.791,0.846,5820,-0.066,0.047,4.467,0.09,12.77,0.06,7.084,0.716,17.41,0.8486,chelle
57,110017,20090114,2454845.62542,88.14608,32.682999,15.791,0.846,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,8.5872,0.398,26.23,0.78,hydraN
15,110017,20090312,2454902.74044,88.14608,32.682999,15.791,0.846,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.2666,2.498,42.53,0.59,hydraN
23,110017,20091226,2455191.69619,88.14608,32.682999,15.791,0.846,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.6669,0.654,39.23,0.88,hydraN
26,110017,20121230,2456291.80569,88.14608,32.682999,15.791,0.846,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,13.1627,6.927,69.13,0.44,hydraN
43,110017,20130119,2456311.70071,88.14608,32.682999,15.791,0.846,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.4627,0.816,38.07,0.91,hydraN
24,110017,20131223,2456649.75103,88.14608,32.682999,15.791,0.846,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,8.2766,0.562,40.61,0.94,hydraN
24,110017,20140111,2456668.6731,88.14608,32.682999,15.791,0.846,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.8826,1.56,41.14,0.89,hydraN
77,110017,20140208,2456696.62424,88.14608,32.682999,15.791,0.846,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.8235,1.836,40.05,0.85,hydraN
77,110017,20140220,2456708.78003,88.14608,32.682999,15.791,0.846,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,8.2433,2.591,39.34,0.8,hydraN
15,110017,20150205,2457058.82018,88.14608,32.682999,15.791,0.846,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.6219,1.117,40.84,0.88,hydraN
62,110017,20150309,2457090.6866,88.14608,32.682999,15.791,0.846,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.5295,0.902,39.62,0.93,hydraN
15,110020,20080201,2454497.66736,88.162148,32.67733,15.956,0.922,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,4.1947,4.71,26.29,0.18,hydraN
114,110020,20080228,2454524.68765,5.877476,32.677334,15.956,0.922,5556,0.043,0.055,4.448,0.109,0.84,0.65,4.835,0.361,11.57,0.8972,chelle
114,110020,20080301,2454526.70915,5.877476,32.677334,15.956,0.922,5556,-0.049,0.05,4.461,0.114,0.8,0.59,5.573,0.605,11.585,0.8299,chelle
7,110020,20080323,2454548.61608,88.162148,32.67733,15.956,0.922,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,4.7383,0.886,31.95,0.77,hydraN
49,110020,20090116,2454847.69614,88.162148,32.67733,15.956,0.922,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,4.8952,0.327,20.64,0.78,hydraN
15,110020,20091225,2455190.69799,88.162148,32.67733,15.956,0.922,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,4.6349,0.435,37.57,0.94,hydraN
62,110020,20091227,2455192.81748,88.162148,32.67733,15.956,0.922,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,4.4409,0.774,37.28,0.92,hydraN
23,110020,20100304,2455259.65699,88.162148,32.67733,15.956,0.922,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,4.3933,0.492,36.55,0.94,hydraN
45,110020,20101225,2455555.74286,88.162148,32.67733,15.956,0.922,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,4.9724,0.553,36.4,0.92,hydraN
24,110021,20080130,2454495.62534,88.109337,32.67907,15.991,0.778,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-310.7122,8.221,37.35,0.13,hydraN
91,110021,20080224,2454520.70357,5.873956,32.679073,15.991,0.778,6077,-0.169,0.048,4.371,0.083,9.55,0.08,-19.738,0.997,14.14,0.6453,chelle
99,110021,20080320,2454545.62173,88.109337,32.67907,15.991,0.778,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,12.1546,1.043,35.36,0.63,hydraN
96,110021,20081013,2454752.89494,88.109337,32.67907,15.991,0.778,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,0.9857,4.261,35.51,0.49,hydraN
196,110021,20081022,2454761.82812,5.873956,32.679073,15.991,0.778,6077,-0.122,0.046,4.45,0.084,8.72,0.02,-8.00785,0.366,13.31,0.9019,chelle
76,110021,20081026,2454765.98197,5.873956,32.679073,15.991,0.778,6077,-0.095,0.042,4.393,0.088,8.45,0.08,-11.425,0.36,13.15,0.9062,chelle
26,110021,20090211,2454873.86635,88.109337,32.67907,15.991,0.778,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,16.15,10.473,43.08,0.33,hydraN
66,110021,20090213,2454875.69127,5.873956,32.679073,15.991,0.778,6077,-0.122,0.046,4.286,0.093,9.25,0.06,-3.931,0.391,13.53,0.9013,chelle
77,110021,20090312,2454902.74044,88.109337,32.67907,15.991,0.778,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,15.7208,2.641,40.28,0.43,hydraN
24,110021,20091225,2455190.69799,88.109337,32.67907,15.991,0.778,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-10.4831,1.001,36.95,0.86,hydraN
26,110021,20100304,2455259.65699,88.109337,32.67907,15.991,0.778,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,15.4119,1.83,38.22,0.82,hydraN
15,110021,20101225,2455555.74286,88.109337,32.67907,15.991,0.778,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,34.0212,1.074,36.09,0.92,hydraN
15,110021,20110218,2455610.69602,88.109337,32.67907,15.991,0.778,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,9.7697,0.413,35.9,0.9,hydraN
23,110021,20110225,2455617.72329,88.109337,32.67907,15.991,0.778,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,6.0605,0.941,38.22,0.9,hydraN
15,110021,20110318,2455638.6426,88.109337,32.67907,15.991,0.778,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,1.4329,1.072,35.32,0.86,hydraN
26,110021,20120106,2455932.7396,88.109337,32.67907,15.991,0.778,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-2.0369,1.87,37.04,0.68,hydraN
15,110021,20120131,2455957.62683,88.109337,32.67907,15.991,0.778,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,34.277,1.656,35.96,0.81,hydraN
23,110021,20120201,2455958.76095,88.109337,32.67907,15.991,0.778,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,26.344,1.121,36.82,0.82,hydraN
23,110021,20120308,2455994.64976,88.109337,32.67907,15.991,0.778,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-12.1551,1.507,36.61,0.77,hydraN
60,110022,20071221,2454455.69525,88.076218,32.702477,16.08,0.832,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,12.0077,2.436,32.08,0.66,hydraN
60,110022,20080130,2454495.62534,88.076218,32.702477,16.08,0.832,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,8.192,1.681,38.51,0.57,hydraN
96,110022,20080302,2454527.68799,5.871748,32.702476,16.08,0.832,5871,-0.074,0.044,4.443,0.088,4.28,0.09,5.69,0.375,11.73,0.8828,chelle
17,110022,20080321,2454546.61952,88.076218,32.702477,16.08,0.832,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.9589,2.745,37.28,0.67,hydraN
14,110022,20081012,2454751.98724,88.076218,32.702477,16.08,0.832,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,10.9773,2.091,33.98,0.66,hydraN
192,110022,20081125,2454795.68654,5.871748,32.702476,16.08,0.832,5871,-0.109,0.048,4.459,0.096,5.91,0.1,0.704,0.539,12.81,0.8288,chelle
60,110022,20090211,2454873.86635,88.076218,32.702477,16.08,0.832,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,18.6148,4.864,39.61,0.33,hydraN
30,110022,20090312,2454902.74044,88.076218,32.702477,16.08,0.832,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,3.3984,12.435,32.26,0.13,hydraN
60,110022,20091225,2455190.69799,88.076218,32.702477,16.08,0.832,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,0.6495,2.803,35.17,0.71,hydraN
60,110022,20100305,2455260.63893,88.076218,32.702477,16.08,0.832,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,14.7279,0.55,35.71,0.9,hydraN
38,110022,20100305,2455260.76182,5.871748,32.702476,16.08,0.832,5871,-0.065,0.044,4.281,0.069,6.61,0.48,14.77,0.409,11.79,0.8683,chelle
78,110022,20100306,2455261.70111,5.871748,32.702476,16.08,0.832,5871,-0.1,0.048,4.391,0.097,6.29,0.11,15.287,0.446,12.45,0.8626,chelle
60,110022,20101225,2455555.74286,88.076218,32.702477,16.08,0.832,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,13.3454,2.73,34.31,0.76,hydraN
99,110022,20110223,2455615.65734,88.076218,32.702477,16.08,0.832,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,4.5937,1.105,39.14,0.8,hydraN
24,110022,20110318,2455638.6426,88.076218,32.702477,16.08,0.832,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,9.1673,1.166,34.73,0.9,hydraN
60,110022,20120131,2455957.62683,88.076218,32.702477,16.08,0.832,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,15.1039,1.217,37,0.84,hydraN
30,110022,20121210,2456271.89222,88.076218,32.702477,16.08,0.832,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,12.8214,0.747,34.39,0.88,hydraN
20,110022,20121230,2456291.80569,88.076218,32.702477,16.08,0.832,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-6.9909,4.188,24.22,0.22,hydraN
30,110022,20130119,2456311.70071,88.076218,32.702477,16.08,0.832,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,3.5901,2.746,36.18,0.79,hydraN
96,110022,20131223,2456649.75103,88.076218,32.702477,16.08,0.832,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,13.4249,0.782,35.07,0.89,hydraN
60,110022,20140110,2456667.84234,88.076218,32.702477,16.08,0.832,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,17.2482,0.906,37.44,0.89,hydraN
24,110022,20140208,2456696.74853,88.076218,32.702477,16.08,0.832,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,2.4804,1.5,36.55,0.8,hydraN
60,110022,20140216,2456704.76214,88.076218,32.702477,16.08,0.832,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,3.9975,1.314,35.75,0.82,hydraN
96,110022,20140220,2456708.78003,88.076218,32.702477,16.08,0.832,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,4.0797,1.352,36.69,0.89,hydraN
96,110022,20150205,2457058.82018,88.076218,32.702477,16.08,0.832,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,17.2748,0.655,37.13,0.84,hydraN
60,110022,20150209,2457062.82705,88.076218,32.702477,16.08,0.832,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,18.4938,0.36,36.56,0.93,hydraN
96,110022,20150309,2457090.78388,88.076218,32.702477,16.08,0.832,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,1.595,3.161,34.44,0.68,hydraN
73,110025,20080323,2454548.61608,88.084183,32.69022,16.277,0.883,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-40.3787,1.866,32.88,0.75,hydraN
74,110025,20081124,2454794.94126,5.872279,32.69022,16.277,0.883,5689,0.049,0.049,4.415,0.109,0.15,0.3,-39.364,0.253,10.94,0.909,chelle
77,110025,20091227,2455192.81748,88.084183,32.69022,16.277,0.883,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-40.319,1.261,37.25,0.73,hydraN
77,110025,20140208,2456696.74853,88.084183,32.69022,16.277,0.883,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-38.9236,3.965,37.56,0.56,hydraN
116,110027,20080224,2454520.70357,5.878258,32.674515,16.38,0.853,5795,-0.198,0.053,4.104,0.131,2.93,0.17,12.174,0.441,10.215,0.7896,chelle
77,110027,20080320,2454545.62173,88.173874,32.674515,16.38,0.853,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,21.0806,1.325,33.14,0.6,hydraN
77,110027,20081012,2454751.98724,88.173874,32.674515,16.38,0.853,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,23.2517,1.749,37.21,0.75,hydraN
209,110027,20081022,2454761.82812,5.878258,32.674515,16.38,0.853,5795,-0.1,0.049,4.286,0.116,5.23,0.07,9.10815,0.338,11.91,0.8874,chelle
89,110027,20081026,2454765.98197,5.878258,32.674515,16.38,0.853,5795,-0.14,0.048,4.429,0.096,0.52,0.26,0.491,0.288,11.13,0.8994,chelle
208,110027,20081123,2454793.80209,5.878258,32.674515,16.38,0.853,5795,-0.121,0.047,4.294,0.109,3.44,0.17,4.53,0.503,11.36,0.7968,chelle
43,110027,20090213,2454875.74666,88.173874,32.674515,16.38,0.853,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,18.2186,1.488,37.71,0.69,hydraN
79,110027,20090214,2454876.6958,5.878258,32.674515,16.38,0.853,5795,-0.14,0.049,4.35,0.097,1.54,0.24,18.244,0.336,10.95,0.8976,chelle
45,110027,20090312,2454902.74044,88.173874,32.674515,16.38,0.853,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,30.7722,4.814,35.4,0.26,hydraN
62,110027,20091226,2455191.69619,88.173874,32.674515,16.38,0.853,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-4.0433,1.071,36.65,0.77,hydraN
85,110027,20100304,2455259.65699,88.173874,32.674515,16.38,0.853,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,23.1187,0.746,35.15,0.9,hydraN
56,110027,20100305,2455260.76182,5.878258,32.674515,16.38,0.853,5795,-0.197,0.057,4.331,0.1,4.2,0.13,23.925,0.4,11.43,0.8723,chelle
98,110027,20100306,2455261.70111,5.878258,32.674515,16.38,0.853,5795,-0.226,0.059,4.235,0.109,1.37,0.3,23.524,0.551,10.05,0.7481,chelle
45,110027,20101224,2455554.75388,88.173874,32.674515,16.38,0.853,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,12.349,2.654,34.26,0.7,hydraN
85,110027,20101226,2455556.76196,88.173874,32.674515,16.38,0.853,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,19.6604,0.456,36.03,0.85,hydraN
45,110027,20110218,2455610.69602,88.173874,32.674515,16.38,0.853,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-2.6611,1.468,33.94,0.82,hydraN
45,110027,20110225,2455617.72329,88.173874,32.674515,16.38,0.853,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,22.2385,0.607,35.21,0.92,hydraN
45,110027,20110318,2455638.6426,88.173874,32.674515,16.38,0.853,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-4.7679,0.836,33.4,0.78,hydraN
85,110027,20120106,2455932.7396,88.173874,32.674515,16.38,0.853,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,0.5338,2.103,33.53,0.66,hydraN
38,110027,20120131,2455957.62683,88.173874,32.674515,16.38,0.853,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,8.1735,0.967,36.03,0.79,hydraN
45,110027,20120201,2455958.76095,88.173874,32.674515,16.38,0.853,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,5.8924,0.782,33.95,0.81,hydraN
45,110027,20120308,2455994.64976,88.173874,32.674515,16.38,0.853,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-2.8574,1.043,33.8,0.68,hydraN
93,110028,20080224,2454520.70357,5.8737,32.697105,16.572,0.986,5352,0.083,0.064,4.147,0.148,1.89,0.33,0.589,0.384,10.765,0.8533,chelle
183,110028,20081024,2454764.85411,5.8737,32.697105,16.572,0.986,5352,0.026,0.053,4.268,0.135,1.94,0.72,0.731,0.311,11.29,0.884,chelle
183,110028,20081025,2454764.85411,5.8737,32.697105,16.572,0.986,5352,0.026,0.053,4.268,0.135,1.94,0.72,0.714,0.311,11.29,0.884,chelle
199,110028,20081108,2454778.78542,5.8737,32.697105,16.572,0.986,5352,0.089,0.06,4.286,0.132,-0.12,0.08,0.70485,0.365,11.4,0.8597,chelle
191,110032,20081026,2454765.83086,5.877153,32.675507,16.691,0.869,5738,-0.307,0.067,4.47,0.103,12.76,0.05,-12.891,0.533,17.84,0.8757,chelle
204,110032,20081123,2454793.80209,5.877153,32.675507,16.691,0.869,5738,-0.397,0.075,4.439,0.106,12.25,0,-13.24,0.909,17.17,0.7361,chelle
76,110032,20090214,2454876.6958,5.877153,32.675507,16.691,0.869,5738,-0.337,0.067,4.449,0.105,13.01,0.1,-13.142,0.588,17.43,0.8798,chelle
